PK_LatinskNavnID;Rike;Underrike;Rekke;Underrekke;Overklasse;Klasse;Underklasse;Infraklasse;Kohort;Overorden;Orden;Underorden;Infraorden;Overfamilie;Familie;Underfamilie;Tribus;Undertribus;Slekt;Underslekt;Seksjon;Art;Underart;Varietet;Form;FK_OverordnaLatinskNavnID;FK_TypeEksID;SistEndraMeningDato;Autorstreng;Hovedstatus;Bistatus;SistEndraDato;DagensDato;Forfatter;Aar;Referanse;Kommentar;PK_TaksonID;FK_GyldigLatinskNavnID;FinnesINorge;PopulærnavnBokmål;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnNynorsk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar;PopulærnavnSamisk;Litteraturreferanse;Maalform;Gyldig;DagensDato;SistEndraDato;Kommentar
"106880";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Vertebrata";;;"lanosa";;;;"106879";"98551";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66409;106623;"Ja";"grisetangdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"grisetangdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106629";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Rhodomela";;;"confervoides";;;;"106628";"98300";"20.08.2009 00:00:00";"(Hudson) P. C. Silva";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1952";;;66415;106629;"Ja";"teinebusk";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"teinebusk";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106630";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Rhodomela";;;"lycopodioides";;;;"106628";"98301";"20.08.2009 00:00:00";"(Linnaeus) C. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1822";;;66416;106630;"Ja";"lang teinebusk";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"lang teinebusk";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106631";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Rhodomela";;;"tenuissima";;;;"106628";"98302";"20.08.2009 00:00:00";"(Ruprecht) Kjellman";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1875";;"Spitsbergen";66417;106631;"Ja";;;;;;;;;;;;;;;;;;;;;;
"107005";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Rhodomela";;;"subfusca";;;;"106628";"98676";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66415;106629;"Ja";"teinebusk";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"teinebusk";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106627";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Pterosiphonia";;;"parasitica";;;;"106626";"98298";"20.08.2009 00:00:00";"(Hudson) Falkenberg";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1901";;;66413;106627;"Ja";"småfjær";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"småfjør";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106617";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"arctica";;;;"106616";"98288";"20.08.2009 00:00:00";"J. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1863";;;66403;106617;"Ja";"ishavsdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"ishavsdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106618";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"brodiei";;;;"106616";"98289";"20.08.2009 00:00:00";"(Dillwyn) Sprengel";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1827";;;66404;106618;"Ja";"penseldokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"penseldokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106619";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"elongata";;;;"106616";"98290";"20.08.2009 00:00:00";"(Hudson) Sprengel";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1827";;;66405;106619;"Ja";"stilkdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"stilkdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106620";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"fibrillosa";;;;"106616";"98291";"20.08.2009 00:00:00";"(Hudson) Sprengel";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1827";;;66406;106620;"Ja";"tangdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"tangdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106621";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"fucoides";;;;"106616";"98292";"20.08.2009 00:00:00";"(Hudson) Greville";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1824";;;66407;106621;"Ja";"svartdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"svartdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106622";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"hemisphaerica";;;;"106616";"98293";"20.08.2009 00:00:00";"Areschoug";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1875";;;66408;106622;"Ja";"polldokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"polldokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106623";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"lanosa";;;;"106616";"98294";"20.08.2009 00:00:00";"(Linnaeus) Tandy";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1931";;;66409;106623;"Ja";"grisetangdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"grisetangdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106624";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"nigra";;;;"106616";"98295";"20.08.2009 00:00:00";"(Hudson) Batters";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1902";;;66410;106624;"Ja";"kuskjelldokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kuskjeldokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106625";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"stricta";;;;"106616";"98296";"20.08.2009 00:00:00";"(Dillwyn) Greville";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1824";;;66411;106625;"Ja";"røddokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"rauddokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106905";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"fastigiata";;;;"106616";"98576";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66409;106623;"Ja";"grisetangdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"grisetangdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106983";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"atrorubescens";;;;"106616";"98654";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66410;106624;"Ja";"kuskjelldokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"kuskjeldokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106988";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"nigrescens";;;;"106616";"98659";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66407;106621;"Ja";"svartdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"svartdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106995";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"urceolata";;;;"106616";"98666";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66411;106625;"Ja";"røddokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"rauddokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106996";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"violacea";;;;"106616";"98667";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66406;106620;"Ja";"tangdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"tangdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"107000";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"harveyi";;;;"106616";"98671";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;79927;106609;"Ja";;;;;;;;;;;;;;;;;;;;;;
"121447";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"japonica";;;;"106616";"112659";"07.04.2010 00:00:00";;"Synonym";"Ingen_bistatus";"06.04.2010 00:00:00";"06.04.2010 00:00:00";;;;;79927;106609;"Ja";;;;;;;;;;;;;;;;;;;;;;
"128126";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"senticulosa";;;;"106616";"119328";;;"Gyldig";"Ingen_bistatus";"27.09.2011 00:00:00";"27.09.2011 00:00:00";;;;"dørstokkart";84990;128126;"Nei";;;;;;;;;;;;;;;;;;;;;;
"128127";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Polysiphonia";;;"subtilissima";;;;"106616";"119329";;;"Gyldig";"Ingen_bistatus";"27.09.2011 00:00:00";"27.09.2011 00:00:00";;;;"dørstokkart";84991;128127;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106613";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Osmundea";;;"hybrida";;;;"106612";"98284";"20.08.2009 00:00:00";"(A. P. de Candolle) K. W. Nam";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1994";;;66399;106613;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106614";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Osmundea";;;"oederi";;;;"106612";"98285";"20.08.2009 00:00:00";"(Gunnerus) G. Furnari";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"2008";;"feil i algaeBase";66400;106614;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106615";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Osmundea";;;"pinnatifida";;;;"106612";"98286";"20.08.2009 00:00:00";"(Hudson) Stackhouse";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1809";;;66401;106615;"Ja";"pepperalge";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"peparalge";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106981";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Osmundea";;;"ramosissima";;;;"106612";"98652";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66400;106614;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106611";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Odonthalia";;;"dentata";;;;"106610";"98282";"20.08.2009 00:00:00";"(Linnaeus) Lyngbye";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1819";;;66397;106611;"Ja";"tannskåring";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"tannskòring";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106609";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Neosiphonia";;;"harveyi";;;;"106608";"98280";"07.04.2010 00:00:00";"(J. Bailey) M.-S. Kim, H.-G. Choi, Guiry & G.W. Saunders, 2001";"Gyldig";"Ingen_bistatus";"06.04.2010 00:00:00";"20.08.2009 00:00:00";;"2001";;;79927;106609;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106607";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Harveyella";;;"mirabilis";;;;"106606";"98278";"20.08.2009 00:00:00";"(Reinsch) F. Schmitz & Reinke";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1889";;;66393;106607;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106605";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Choreocolax";;;"polysiphoniae";;;;"106604";"98276";"20.08.2009 00:00:00";"Reinsch";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1875";;;66391;106605;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106603";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Chondria";;;"dasyphylla";;;;"106602";"98274";"20.08.2009 00:00:00";"(Woodward) C. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1817";;;66389;106603;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106601";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Rhodomelaceae";;;;"Brongniartella";;;"byssoides";;;;"106600";"98272";"20.08.2009 00:00:00";"(Goodenough & Woodword) F. Schmitz";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1893";;;66387;106601;"Ja";"fagerdokke";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"fagerdokke";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106581";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Apoglossum";;;;;;;"106580";"98252";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66367;106581;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106583";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Cryptopleura";;;;;;;"106580";"98254";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66369;106583;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106585";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Delesseria";;;;;;;"106580";"98256";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66371;106585;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106587";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Haraldiophyllum";;;;;;;"106580";"98258";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66373;106587;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106589";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Hypoglossum";;;;;;;"106580";"98260";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66375;106589;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106591";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Membranoptera";;;;;;;"106580";"98262";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66377;106591;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106593";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Nitophyllum";;;;;;;"106580";"98264";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66379;106593;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106595";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Pantoneura";;;;;;;"106580";"98266";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66381;106595;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106597";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Phycodrys";;;;;;;"106580";"98268";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66383;106597;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106598";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Phycodrys";;;"rubens";;;;"106597";"98269";"20.08.2009 00:00:00";"(Linnaeus) Batters";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1902";;;66384;106598;"Ja";"eikeving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"eikeveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106994";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Phycodrys";;;"sinuosa";;;;"106597";"98665";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66384;106598;"Ja";"eikeving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"eikeveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106596";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Pantoneura";;;"fabriciana";;;;"106595";"98267";"20.08.2009 00:00:00";"(Lyngbye) M.J. Wynne";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1979";;"Spitsbergen";66382;106596;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106984";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Pantoneura";;;"baerii";;;;"106595";"98655";"20.08.2009 00:00:00";;"Synonym";"Illegitimt";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66382;106596;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106594";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Nitophyllum";;;"punctatum";;;;"106593";"98265";"20.08.2009 00:00:00";"(Stackhouse) Greville";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1830";;;66380;106594;"Ja";"prikket silkeving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"prikket silkeveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106592";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Membranoptera";;;"alata";;;;"106591";"98263";"20.08.2009 00:00:00";"(Hudson) Stackhouse";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1809";;;66378;106592;"Ja";"smalving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"smalveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106590";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Hypoglossum";;;"hypoglossoides";;;;"106589";"98261";"20.08.2009 00:00:00";"(Stackhous) F.S. Collins & Hervey";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1917";;;66376;106590;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106588";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Haraldiophyllum";;;"bonnemaisonii";;;;"106587";"98259";"20.08.2009 00:00:00";"(Kylin) A. D. Zinova";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1981";;;66374;106588;"Ja";;;;;;;;;;;;;;;;;;;;;;
"106586";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Delesseria";;;"sanguinea";;;;"106585";"98257";"20.08.2009 00:00:00";"(Hudson) J. V. Lamouroux";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1813";;;66372;106586;"Ja";"fagerving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"fagerveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106584";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Cryptopleura";;;"ramosa";;;;"106583";"98255";"20.08.2009 00:00:00";"(Hudson) L. Newton";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1931";;;66370;106584;"Ja";"året rødflik";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"året raudflik";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106582";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Delesseriaceae";;;;"Apoglossum";;;"ruscifolium";;;;"106581";"98253";"20.08.2009 00:00:00";"(Turner) J. Agardh";"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;"1898";;;66368;106582;"Ja";"småfagerving";;"Bokmål";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;"småfagerveng";;"Nynorsk";"Ja";"13.09.2009 18:21:56";"13.09.2009 18:21:56";;;;;;;;;
"106575";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Dasyaceae";;;;"Dasya";;;;;;;"106574";"98246";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66361;106575;"Nei";;;;;;;;;;;;;;;;;;;;;;
"106577";"Plantae";;"Rhodophyta";;;"Florideophyceae";;;;;"Ceramiales";;;;"Dasyaceae";;;;"Heterosiphonia";;;;;;;"106574";"98248";"20.08.2009 00:00:00";;"Gyldig";"Ingen_bistatus";"20.08.2009 00:00:00";"20.08.2009 00:00:00";;;;;66363;106577;"Nei";;;;;;;;;;;;;;;;;;;;;;
